met_id,feature,mz,rt_min,accepted_compound_id,accepted_description,adducts,formula,lipid_direction,lipid_average_post_log2FC,lipid_average_post_fdr,ensembl_gene_id,symbol,RNA_direction,RNA_average_post_log2FC,RNA_average_post_fdr,n_conditions,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,absolute_spearman_rho,direction_relationship,leave_one_out_min_rho,leave_one_out_max_rho,leave_one_out_min_absolute_rho,leave_one_out_sign_consistent
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000054263,Lifr,higher,1.08635510078838,0.000000000000000000000000000000000000000000000000178446838369126,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000045636,Mtus1,higher,1.55143024499455,0.0000000000000000000000000000000000000000000000000000358730199391527,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000022055,Nefl,lower,-2.53982486046773,0.0000000000000836121130487344,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000020435,Osbp2,lower,-1.04201182364064,0.00000000000000000000000000000359187578294064,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000020553,Pctp,lower,-1.44756495400494,0.0000477973318920058,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000031595,Pdgfrl,higher,1.75106022174939,0.000000000000000000000000000000000000000000000161370865224805,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000033152,Podxl2,higher,1.43713841495995,0.00000000000000000000814710334972606,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000035305,Ror1,higher,2.47865797954324,0.0000000000000000000000000000000424995208557981,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000037846,Rtkn2,lower,-1.07049005631569,0.000000000000000000000537328388797271,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000034684,Sema3f,higher,1.76573536152858,0.0000000000000000000000000000000000254056298056723,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000030468,Siglecg,lower,-1.70801179374805,0.00000000000000000000000000000482491649242442,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000005360,Slc1a3,higher,3.56875865883975,0.00000000000000000000000367277608285341,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000052026,Slc6a7,higher,2.10641101239611,0.00000000000000000098551441671566,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000031596,Slc7a2,higher,2.23338944286155,0.000000000000000000000000000000000000000000000000000000000000943259583689267,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000063727,Tnfrsf11b,higher,2.67179195981291,0.000000000000000000000000000425776782006025,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000103807,Trbv6,higher,2.62113202640678,0.000000000000000000000117901272120491,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET535,2.82_731.6056m/z,731.605616,2.8167,SM006,18:0 SM (d18:1/18:0),M+H,C41H83N2O6P,higher,3.27768874471399,0.0000000000000631540471227429,ENSMUSG00000045288,Ush1g,higher,2.77157430169222,0.0000000000000000000000106658558162284,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET612,3.04_796.6230m/z,796.6230276,3.036233333,"","","","",higher,2.49615297638977,0.00000000000000589570056651193,ENSMUSG00000046167,Gldn,higher,2.30492054786683,0.000000000751080469330323,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET612,3.04_796.6230m/z,796.6230276,3.036233333,"","","","",higher,2.49615297638977,0.00000000000000589570056651193,ENSMUSG00000114274,Gm35333,higher,1.45317840634295,0.000137625290769786,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET612,3.04_796.6230m/z,796.6230276,3.036233333,"","","","",higher,2.49615297638977,0.00000000000000589570056651193,ENSMUSG00000114481,Gm46415,lower,-1.14006159530264,0.0000222761748517622,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET612,3.04_796.6230m/z,796.6230276,3.036233333,"","","","",higher,2.49615297638977,0.00000000000000589570056651193,ENSMUSG00000038756,Ttll6,higher,2.17630906478366,0.000000000000784251809725643,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000039798,2600006K01Rik,higher,1.28390187497641,0.000000044337111102928,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000027460,Angpt4,higher,2.30800686762972,0.000000000000000000000692197546315703,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000017446,C1qtnf1,higher,1.15127502890988,0.00000000000000000000000000000000574889081399814,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000015968,Cacna1d,higher,1.39964908219027,0.0000215628807664794,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000022037,Clu,higher,1.67891210590467,0.0000000148380306353888,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000033308,Dpyd,higher,1.70822518479934,0.00000000000000000002494458683557,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000029869,Ephb6,higher,1.50539417719308,0.0000000000000000000000000000000000591437075471686,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000085639,Gm15410,higher,1.09747690250935,0.000947532303874488,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000089991,Gm16332,higher,1.42929042192948,0.000000547255863308993,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000099964,Gm29514,higher,1.41551794254631,0.000000000568446260074149,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000114068,Gm48783,lower,-1.12929301756322,0.000337789537415685,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000055958,Gm9987,higher,1.43828884555445,0.0000892131068066815,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000091383,Hist1h2al,higher,1.16495186675162,0.0000476215552931538,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.928571428571429,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000041695,Kcnj2,higher,1.74764594401664,0.000000000000000000000000118270957238053,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000075224,Lrrc55,higher,1.88630174712233,0.00000000000000000165016411141759,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000065599,Mir23b,higher,1.03876532491289,0.000296403789109039,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000048416,Mlf1,lower,-1.28084438051822,0.00000167619975814558,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000031740,Mmp2,higher,1.06506006514449,0.0000000000000000000000000000000000000000000000000198827888273573,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000041132,N4bp2l1,higher,1.06641213240562,0.0000000000000387439281071245,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000022054,Nefm,lower,-2.47230092259814,0.000000000000323140846739565,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000027848,Olfml3,higher,1.38100267901313,0.000000000000000000000000000000000000000000000000000951904690320096,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000047496,Rnf152,higher,1.53344906427641,0.0000000000000000000168071771758078,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000050359,Sprr1a,lower,-2.54135945586029,0.00000000000000000363829278394086,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000011171,Vipr2,higher,1.10097931698847,0.000176972876793074,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET651,3.18_785.6557m/z,785.655709,3.179566667,"","","","",higher,1.79795502551427,0.00000201683489820861,ENSMUSG00000049916,2610318N02Rik,lower,-1.55545451319725,0.00000000000152740632293665,9,-0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,opposite passage direction,-0.976190476190476,-0.904761904761905,0.904761904761905,TRUE
MET651,3.18_785.6557m/z,785.655709,3.179566667,"","","","",higher,1.79795502551427,0.00000201683489820861,ENSMUSG00000023328,Ache,higher,1.11646252062331,0.00144118882696788,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
MET651,3.18_785.6557m/z,785.655709,3.179566667,"","","","",higher,1.79795502551427,0.00000201683489820861,ENSMUSG00000020473,Aebp1,higher,1.40216115139485,0.0000000000000000000000000000000000000000000000000000000000585252720596292,9,0.933333333333333,0.000235899812159415,0.0110776776995236,0.933333333333333,same passage direction,0.904761904761905,0.976190476190476,0.904761904761905,TRUE
