ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr,Early_D0,Early_D1,Early_D6,Middle_D0,Middle_D1,Middle_D6,Late_D0,Late_D1,Late_D6
ENSMUSG00000022377,Asap1,higher,1.0137803126049,0.00000000000000000000000000000000000000000000000000706126121565871,11.9983226353843,12.2582213387223,12.5538459243941,12.5469682844397,13.0818735991754,13.2152674784374,13.2630531067206,13.5951787563771,13.7677973367627
ENSMUSG00000020142,Slc1a4,higher,1.30888144098188,0.0000000000000000000000000000000000000000000000000075954511978239,9.90950556837736,9.36634930783843,9.77887100228387,10.5109838827195,10.4041663747575,10.506994556155,11.0106815483175,10.9493614153709,11.3121082192833
ENSMUSG00000051375,Pcdh1,lower,-2.03880418249565,0.00000000000000000000000000000000000000000000000000937403162620779,10.1891374751778,10.7762606767198,10.883583651874,9.00221506855608,9.43956105680658,9.96836706754056,7.8241295662731,7.77433607229183,8.44560997556403
ENSMUSG00000018166,Erbb3,lower,-2.44130681693547,0.00000000000000000000000000000000000000000000000000997855824159164,7.51219041828983,9.90333750490087,11.3536045097481,6.28946946321477,8.35236122386604,10.5318591050155,4.7490723435752,6.18580056092749,9.14039222602861
ENSMUSG00000014329,Bicc1,higher,1.55616505044345,0.0000000000000000000000000000000000000000000000000103208928373554,7.72976546249684,8.62201781191324,9.33546782172865,9.50865519403547,10.1665719746295,10.3833231994998,10.0750272081782,10.5980743389253,10.9877774335679
ENSMUSG00000021822,Plau,lower,-1.43374508550911,0.0000000000000000000000000000000000000000000000000131616797307522,11.5633077822118,12.2024174432422,10.6139558029956,10.4725176333458,10.910470007521,10.0681357992231,9.59368677391012,10.0402403786867,9.50833306455691
ENSMUSG00000056870,Gulp1,higher,1.62234233565163,0.0000000000000000000000000000000000000000000000000172025884850188,7.28527733826401,9.72731580359941,10.1816132863233,9.50239966346535,11.3861103784839,11.145727062623,10.1957526621858,11.8061835559807,11.9166290043686
ENSMUSG00000031740,Mmp2,higher,1.06506006514449,0.0000000000000000000000000000000000000000000000000198827888273573,10.1607104142577,11.7358347306506,13.4088075624783,11.1832491845486,13.0347688967242,14.2479140664189,11.1113587399603,12.6217150540765,14.3598704292412
ENSMUSG00000064080,Fbln2,higher,1.04177578378429,0.0000000000000000000000000000000000000000000000000326037229114713,12.2845626838637,11.0210101829066,12.3884508385905,13.3493710777594,12.1482555796562,12.9031533304342,13.5655024237786,12.4957342114945,13.2347037792927
ENSMUSG00000075254,Heg1,lower,-1.07942165079983,0.0000000000000000000000000000000000000000000000000425807597036749,11.3485360664647,12.4180166828132,12.7040850169348,10.773491421966,11.7719006890029,11.7805047604837,10.4488425892878,11.2224598631261,10.9763537723496
ENSMUSG00000022661,Cd200,lower,-1.88337017162347,0.0000000000000000000000000000000000000000000000000477835251261275,8.78721404496766,11.4768913570289,11.7013310512276,8.09362428157321,9.97001182568523,10.7253405966142,6.71284996049061,8.57870247299385,9.99403211651553
ENSMUSG00000020846,Rflnb,higher,1.47399906515173,0.000000000000000000000000000000000000000000000000106246314915185,9.36273850682993,8.30676702612476,10.8621959980124,9.63878423876417,9.91282090608829,11.8065154734063,10.2422367017255,10.3337980674015,12.1802055959091
ENSMUSG00000024074,Crim1,higher,1.32787549766168,0.000000000000000000000000000000000000000000000000115135679444856,9.41136205665939,9.1525495313874,9.75752412950285,10.8786968161319,10.7955563051971,10.5538971930091,11.8466197961059,11.3386550438682,10.7908572897718
ENSMUSG00000024381,Bin1,lower,-1.03772320138659,0.000000000000000000000000000000000000000000000000164883475682995,12.1003175233948,12.7523772079375,13.5403192387021,11.4840061624359,12.0053005578081,13.043622767044,11.004151176913,11.3664031110637,12.4633881219533
ENSMUSG00000054263,Lifr,higher,1.08635510078838,0.000000000000000000000000000000000000000000000000178446838369126,9.96011155005196,11.3796406623583,12.3661646340233,10.1467964912988,12.2348499059912,13.0808699717619,10.6676016594349,12.3990529482909,13.9552665589458
ENSMUSG00000027111,Itga6,lower,-1.36582606074035,0.000000000000000000000000000000000000000000000000285229773167182,11.704413297845,11.0169660072427,11.3703331689402,11.0842873148412,10.1329701992041,10.4957450417088,11.1826769022886,9.88570173416815,9.58219476080329
ENSMUSG00000075602,Ly6a,lower,-1.25342157454934,0.000000000000000000000000000000000000000000000000517494340016794,9.88872446743838,11.7370028991041,12.3093271763149,9.58414310375409,11.0191389316587,11.1918190910751,9.70870445689246,10.5768147524648,9.63627251557114
ENSMUSG00000003032,Klf4,lower,-1.5175203922242,0.00000000000000000000000000000000000000000000000077572628228376,10.7605255229396,11.5026015081614,10.9374197489112,9.48365730287011,10.6281823833419,10.0786967009815,8.62036004917325,9.27337338080741,8.77381880818226
ENSMUSG00000019256,Ahr,higher,1.41740919855824,0.000000000000000000000000000000000000000000000000928498881730689,9.2699838833466,9.11357661143369,10.2552879094907,10.7038060190327,10.8503967169855,10.7233119835194,11.3548354210365,11.1331856425481,11.6091089824009
ENSMUSG00000033282,Rpgrip1l,higher,1.1405325916848,0.00000000000000000000000000000000000000000000000110284550220102,9.21870921958589,10.0858180045604,10.3883684915688,10.0960434640494,10.9230334725395,10.8321801862329,10.6440514480937,11.6537288269894,11.7332998940819
ENSMUSG00000031290,Lrch2,higher,1.32985832249592,0.00000000000000000000000000000000000000000000000112552250502362,9.51516758781807,9.78975333213841,10.2280074617209,10.1947187346009,11.2867857154902,10.8814910979674,10.6840970067306,11.4674011284761,11.3951501446884
ENSMUSG00000037185,Krt80,lower,-1.86637069629643,0.00000000000000000000000000000000000000000000000138316518671828,10.2508792716966,10.1300234262904,10.5066995891832,9.36320310393572,9.0577106932554,9.36327551784334,9.1259927534277,8.08952191962516,7.67448999665157
ENSMUSG00000030616,Sytl2,lower,-1.1925810132699,0.00000000000000000000000000000000000000000000000175190996980707,11.2530344403069,12.1976568026546,11.5801870476455,10.3783890683278,11.0164691115624,11.1277519765321,9.79159020862731,10.0704221087975,10.6824995068122
ENSMUSG00000015222,Map2,lower,-1.92284992384178,0.00000000000000000000000000000000000000000000000186799433201523,9.34958946788472,10.7280378256305,9.78671451776292,8.1294635978917,9.45390245056489,8.84836672999448,6.77893564637889,7.56248853338523,7.5811919653785
ENSMUSG00000022297,Fzd6,higher,1.25504181117746,0.00000000000000000000000000000000000000000000000264569530305726,10.2688961118029,9.71696980821003,9.35369747275512,10.8112832675334,10.856485416867,9.80362399983463,11.3552344830768,11.4767106438087,10.4765432599693
ENSMUSG00000067276,Capn6,higher,1.39265025397678,0.00000000000000000000000000000000000000000000000418635427796462,8.04691734992265,9.82510771987148,9.50685203138722,10.1049905610705,11.4664062864846,10.0167366725872,10.7268607134,11.9236308237296,10.7835457381686
ENSMUSG00000058571,Gpc6,higher,1.63771076049953,0.00000000000000000000000000000000000000000000000547733807795035,7.89161545676304,7.89191821384795,9.88421497335898,8.28593052986428,9.29153161519007,10.8405680976482,9.29348161343218,10.019945795581,11.5320662372515
ENSMUSG00000012889,Podnl1,higher,1.68347541156923,0.00000000000000000000000000000000000000000000000553660273194211,7.73589823285055,8.14621151903051,8.71747163120566,9.35199078411634,9.51227396889761,9.68851067329493,9.93537411994903,10.2007672766849,10.5413845015044
ENSMUSG00000040274,Cdk6,lower,-1.05309965012469,0.00000000000000000000000000000000000000000000000594193499032049,12.3849663665095,12.3541951918089,11.3548297295747,11.954732451552,11.7518962794834,10.685241695357,11.4868092332419,10.9687892913724,10.1103023751965
ENSMUSG00000031391,L1cam,lower,-2.09887675311097,0.00000000000000000000000000000000000000000000000674058016628795,10.4954787385163,11.0695937824938,9.2707750304168,9.03547928267728,9.75048887230028,8.40977099587798,7.41995350073231,7.95801873580837,5.80120498784566
ENSMUSG00000039384,Dusp10,lower,-1.44905673585359,0.00000000000000000000000000000000000000000000000853601825556639,10.6969916333008,11.0252582335146,10.1870848703712,9.59454914434851,9.87919233684847,9.43046968203602,9.10010393569873,8.88691160869757,8.54374619082726
ENSMUSG00000007872,Id3,higher,2.22957133482758,0.000000000000000000000000000000000000000000000018847943167459,9.53803526363496,6.76521329796182,7.14979111068527,9.61342537435669,8.08169188310841,8.5519788454648,10.0417013459285,9.39438485457665,9.11323521008506
ENSMUSG00000039137,Whrn,higher,1.83566159867419,0.0000000000000000000000000000000000000000000000191069213903665,8.27112459618246,7.75217584343505,9.72795629558221,8.79239949623016,9.57921078135338,10.7218985964853,9.00571097287579,9.64238911800297,10.9132695265488
ENSMUSG00000005087,Cd44,lower,-1.32220174717846,0.0000000000000000000000000000000000000000000000191069213903665,14.8332021024876,14.7890622605553,13.1049328841039,13.92166074889,13.762643075751,12.440538787282,13.1978566822307,12.8247381748495,11.8980082682469
ENSMUSG00000051048,P4ha3,higher,1.93473950996566,0.0000000000000000000000000000000000000000000000326224952730458,7.59558503474644,7.42174314500079,7.65111435979101,9.02097859271384,8.98551508487102,8.66302096869489,9.76722836798885,10.0579083970394,9.81651310271698
ENSMUSG00000027995,Tlr2,higher,2.32487647965916,0.0000000000000000000000000000000000000000000000351057338195042,5.81468741912497,7.10155284095406,7.66215267366375,7.47006314256619,8.58287190176529,8.96920668637885,8.77657337379419,9.68088809152706,10.2709726441287
ENSMUSG00000037902,Sirpa,lower,-2.27947246248763,0.0000000000000000000000000000000000000000000000360530902636057,9.22421543339716,10.4125198501684,10.234394312312,8.05205188120192,9.22355840048169,9.09330873732147,6.64692397193104,7.16077149853393,7.00839948995517
ENSMUSG00000027894,Slc6a17,higher,2.49191641275247,0.000000000000000000000000000000000000000000000036683522337452,6.94157571546888,6.05389231584005,6.43110124568008,8.13770240184578,8.02763700440977,8.04849029223729,9.08460930075799,9.15671730799258,9.18557149222574
ENSMUSG00000061603,Akap6,lower,-1.48217286480054,0.0000000000000000000000000000000000000000000000400451740447698,9.64316607431098,10.8188610167823,12.0168541612037,8.32529997958893,9.37539825009096,11.4192647651865,7.28865554037376,8.61019027912967,10.7535923518833
ENSMUSG00000017144,Rnd3,higher,1.13243842736019,0.0000000000000000000000000000000000000000000000412986730054704,9.9084354067871,10.2983907408733,10.4426244013988,10.4148608456298,11.5017456229521,10.9489928081916,11.0625053843521,11.9975977442359,11.5901221230708
ENSMUSG00000002847,Pla1a,lower,-1.76392219383656,0.0000000000000000000000000000000000000000000000762912136207621,9.49602039715054,10.2857778252214,10.6621160768519,8.07856885618375,9.08114713235449,9.88259292808531,7.29589554423747,7.63514776559476,8.37049900963973
ENSMUSG00000024521,Pmaip1,lower,-1.89924525486105,0.0000000000000000000000000000000000000000000000952365268096413,9.63700329841624,10.386743132094,10.7723804185591,8.58806918587001,9.1902490063596,10.0057755161107,7.87176433624333,7.42844922790986,8.61271548485079
ENSMUSG00000031636,Pdlim3,lower,-1.94341183285385,0.000000000000000000000000000000000000000000000104697008910753,8.40037941524568,11.9427144718847,12.0355058546505,7.31375932070492,10.504446013139,10.9727506347752,6.35503478098592,8.93540090801489,10.1393304080828
ENSMUSG00000003518,Dusp3,lower,-1.04875061362359,0.000000000000000000000000000000000000000000000109173542889884,11.2133677462129,11.1986864197503,12.0539891884283,10.3963220351423,10.5367280345169,11.4953871092797,9.72050441307957,9.75733056915051,10.7151173033495
ENSMUSG00000039376,Synpo2l,lower,-1.6449316366109,0.000000000000000000000000000000000000000000000135966264503755,8.19061851069796,10.5178196398402,12.5851035667796,7.05031469107246,9.16720667217602,12.2654688253119,6.53209229768643,7.740490863173,11.3039884522787
ENSMUSG00000019843,Fyn,lower,-1.08472066967648,0.000000000000000000000000000000000000000000000136308366439471,10.9358562672924,11.361908737404,11.6465990582491,10.1190974577424,10.5189971044336,11.1839835361936,9.59878480048364,9.663241629235,10.5869191493434
ENSMUSG00000038264,Sema7a,lower,-1.86305244297062,0.000000000000000000000000000000000000000000000161370865224805,10.865010172941,10.5464175579892,8.9990539701043,10.6080996783996,9.63639011803773,7.99500433129115,9.38615002980904,8.07033749573427,7.03064989705204
ENSMUSG00000031595,Pdgfrl,higher,1.75106022174939,0.000000000000000000000000000000000000000000000161370865224805,6.09190547452545,7.80734130270046,9.62791208763271,7.46292447839282,9.68125181036569,10.6070578899275,8.4355115981069,10.3079273024491,11.2792084474699
ENSMUSG00000060913,Trim55,lower,-1.93689142462253,0.000000000000000000000000000000000000000000000193648312149658,8.854550801706,10.2525863184527,11.1283821574361,7.33128573814886,8.62353510176204,10.3061580492439,5.6525704648285,7.37956226419542,9.2905347026062
ENSMUSG00000010461,Eya4,higher,1.10774636945094,0.00000000000000000000000000000000000000000000019899261006726,9.6018369838187,10.045120544848,10.5315865280237,10.8634740887744,11.10363934624,10.9965256617042,11.414444423456,11.7214477158128,11.4095611610218
ENSMUSG00000075122,Cd80,lower,-1.20572778966937,0.000000000000000000000000000000000000000000000248611543284045,10.9738567218863,11.6252778908281,11.056814679146,10.1841880147239,10.7159076785624,10.7085051272814,9.55788458024886,9.52979341418208,9.97549131510143
ENSMUSG00000044674,Fzd1,higher,1.0278854692408,0.00000000000000000000000000000000000000000000026067094268257,8.92095677979262,9.76329606998789,11.4018839730475,9.32036222132457,11.2566545843275,11.8650522485722,9.40767024475607,11.0045928038515,11.9848080422959
ENSMUSG00000022206,Npr3,higher,3.90349081001676,0.000000000000000000000000000000000000000000000261280892317987,9.69255702239489,3.92804492829305,5.36692133860187,9.20775412602131,7.26762326988674,6.8352653552164,11.0200935895313,10.1028692382877,9.32617638144303
ENSMUSG00000005583,Mef2c,lower,-2.13543858593175,0.000000000000000000000000000000000000000000000285397328370105,8.19090135149862,8.3827161164382,12.0351905038185,6.82139841658948,7.45849240996694,10.7275318511548,5.24254669969041,5.92452853018118,9.48012016772037
ENSMUSG00000039239,Tgfb2,higher,1.44704069520194,0.000000000000000000000000000000000000000000000306110188625891,9.09676894735152,9.03178196312593,10.4922545753306,9.67763150562639,10.6762365470136,11.1357432092038,10.5900634319555,10.9421943211601,11.622383600748
ENSMUSG00000020023,Tmcc3,lower,-1.55844438508283,0.000000000000000000000000000000000000000000000600321557005102,10.7544749918139,10.7397007750683,10.2879214397491,10.0058654423792,9.82048578723853,9.26743298776015,9.07551846028172,8.59297890328848,8.28187380135843
ENSMUSG00000006800,Sulf2,higher,1.46024208655594,0.00000000000000000000000000000000000000000000069129469864501,8.77467525544159,8.71000963684649,9.44836412309639,9.29763613537179,9.73273721682627,9.99779087091593,10.3915621022802,10.9484649451925,10.9817038693266
ENSMUSG00000041189,Chrnb1,lower,-1.2230510413283,0.000000000000000000000000000000000000000000000801299342121054,10.3533538262507,10.7830960344236,11.4705892087061,9.6483394123889,9.94691566771139,11.0419684085934,8.67615472468931,8.90300213545589,10.2005507763666
ENSMUSG00000001506,Col1a1,higher,2.1819682363017,0.000000000000000000000000000000000000000000000905224863468447,10.5500772253982,11.4930722355083,12.8124122455479,12.0298296484156,13.3175431461789,14.0380621940767,13.1713572654332,14.1483482181258,15.4922090588594
ENSMUSG00000027996,Sfrp2,higher,6.31513128355038,0.00000000000000000000000000000000000000000000135139010665196,2.12611244780167,2.03954504834319,7.40891743186592,5.85213085194056,8.8279837924017,11.0721296368154,8.99341358372161,10.6415836968776,12.354665864637
ENSMUSG00000019899,Lama2,lower,-1.33083627556728,0.00000000000000000000000000000000000000000000135139010665196,10.2812155223572,11.2096212449063,11.6926523173123,9.07902504753732,9.88653162340229,10.8031239392373,8.62516910726481,9.46639016150044,10.196586074003
ENSMUSG00000021466,Ptch1,higher,1.22738254738515,0.00000000000000000000000000000000000000000000180305208582077,9.26999524169355,9.29313709046512,9.22278856249306,9.80256091408257,10.2709200408512,9.65303128675699,10.2921540802892,11.2336440941779,10.2995255480968
ENSMUSG00000000031,H19,lower,-1.95990393180489,0.00000000000000000000000000000000000000000000191033694616125,12.6940897473294,14.4168830324198,16.0663539127652,11.5239240765505,12.7193590499565,15.3986286295088,10.8516775928408,11.6917240173695,14.0787122625195
ENSMUSG00000055044,Pdlim1,lower,-1.20339360290845,0.00000000000000000000000000000000000000000000559253982349319,11.4303705306434,11.2126201737012,10.8399758538238,10.8204728108189,10.5996273040064,10.1559095515238,10.515733032557,10.017979603567,8.64142342958373
ENSMUSG00000059588,Calcrl,lower,-2.94517799412488,0.00000000000000000000000000000000000000000000572855035899997,8.44837796058236,9.71746801955443,8.64611362898115,6.47311157817973,7.30606555783276,6.30741225125611,5.54246227209527,6.37006696749272,5.1424828344838
ENSMUSG00000040124,Gorab,higher,1.37815292112524,0.00000000000000000000000000000000000000000000641686807534807,9.24406199536393,9.22440071618002,8.63489849344212,9.26092039843982,10.0124340673769,9.34829935596584,9.43779015789305,10.9634657072845,10.5259839930461
ENSMUSG00000037031,Tspan15,lower,-1.21942505158225,0.00000000000000000000000000000000000000000000884998899337653,9.17048942079751,10.5848771090482,10.3730299855687,8.65932398117559,9.85711086151809,9.69107117281819,7.95304915611209,8.66513986260627,8.61956091286639
ENSMUSG00000016494,Cd34,higher,1.160578761766,0.00000000000000000000000000000000000000000000959865626427195,8.53683199940905,9.73144706452432,8.38746928177029,10.2774613401115,10.9768663164196,8.84872033498473,10.8533970332999,11.4664885531815,9.71771075613102
ENSMUSG00000039474,Wfs1,lower,-1.49395511760421,0.0000000000000000000000000000000000000000000128830785876136,9.6319203492217,10.2848517620493,11.6795145460772,8.74891738412305,9.30707513840703,10.6689763048977,8.30328253670195,8.53553403834954,9.46190454088143
ENSMUSG00000006435,Neurl1a,lower,-1.639947623822,0.0000000000000000000000000000000000000000000134421855124376,8.70764435136401,10.1786227634162,11.1536471368505,7.79034010824091,9.02700024556965,10.5020415840193,6.80520616943407,7.5511423171673,9.41257585564152
ENSMUSG00000055723,Rras2,lower,-1.10516919521052,0.000000000000000000000000000000000000000000015840578686408,12.3615575344313,11.850154291182,11.2217366819243,11.4074904820498,10.9781421246619,10.6552862400017,10.9734062391269,10.3055298026095,10.0896669819338
ENSMUSG00000025582,Nptx1,lower,-2.45103195904484,0.0000000000000000000000000000000000000000000208460717345691,8.67793295302401,10.089143691143,8.93709952828234,7.39151630119498,8.22238062152025,7.98704789353828,5.74238360917366,6.62233505873681,6.37126305302036
ENSMUSG00000034981,Parm1,higher,4.19314333775065,0.0000000000000000000000000000000000000000000208762370296316,3.97956230255441,4.19413201259581,2.80018830344738,4.94355321349121,5.07349744746477,5.29604416268524,9.23749677669681,9.42164924160181,9.55233788387184
ENSMUSG00000063632,Sox11,lower,-1.04534531892553,0.0000000000000000000000000000000000000000000218131958198142,11.6060426135669,10.9272929286507,11.7463702368006,10.8215370023567,10.5015941602687,11.3827790195216,10.0440140534167,9.61127498437936,10.6228689771723
ENSMUSG00000027276,Jag1,higher,1.424085615364,0.0000000000000000000000000000000000000000000250033974432319,8.86852772259147,7.68658734009867,8.76832413784895,9.51077076088457,8.95645804129751,9.59524546136809,9.93959781943947,9.83325354169825,10.2984768157255
ENSMUSG00000060429,Sntb1,lower,-2.15100052167746,0.0000000000000000000000000000000000000000000256566473681198,7.93795910355304,9.91477029483926,10.3805818949619,6.37868615659424,7.95032370224077,9.70739379262232,5.06454930409522,6.56545696835337,8.95428770923723
ENSMUSG00000055301,Adh7,higher,1.30999379328456,0.0000000000000000000000000000000000000000000280695966136726,9.2355120753843,9.08919164412912,8.20200759961506,9.49355608785336,9.60628254492795,9.09402353465413,9.88791855599347,10.3389601055216,10.5003108674567
ENSMUSG00000039831,Arhgap29,lower,-1.82281292432646,0.0000000000000000000000000000000000000000000302977907935187,11.1336051563906,12.6205699902635,12.8063313339567,9.99924162667922,11.2843670496257,11.7480144017838,9.1654832806059,10.0814496925202,10.5670042253813
ENSMUSG00000031558,Slit2,higher,1.07499182039123,0.0000000000000000000000000000000000000000000341333447397152,8.3244080760877,9.82151162289774,11.4423252627404,9.46948073731811,11.0650270139035,12.2343567322485,9.58631677191375,10.8889376319642,12.4343067819798
ENSMUSG00000028664,Ephb2,higher,1.5543221970668,0.0000000000000000000000000000000000000000000368736438799903,7.93816520552636,7.64108788501215,8.77558674995045,9.67914936106984,9.50664224953564,9.52256157657762,10.3550366720638,9.97512089664824,9.81727610466812
ENSMUSG00000002266,Zim1,lower,-1.25973299005212,0.0000000000000000000000000000000000000000000847650378652447,8.89415462414833,10.6260344081444,11.1446386683791,7.25624105889968,9.020370490004,10.2429338513221,7.38224594452114,9.07717027656976,9.78875653370278
ENSMUSG00000020181,Nav3,higher,1.23857410167635,0.0000000000000000000000000000000000000000000882780257476724,10.5920891899248,9.23205690845824,9.64937814899297,10.300009335222,10.1404219727456,10.4596268959966,10.0659221631633,10.3007326175443,10.9420869282738
ENSMUSG00000024789,Jak2,higher,1.12416526375556,0.0000000000000000000000000000000000000000000882780257476724,9.70186937316176,10.5135866209411,10.7503099787328,10.4716157522849,11.698563190091,11.2422804046583,11.1693387536611,12.0487536970595,11.8960365624
ENSMUSG00000024063,Lbh,lower,-1.33993438887981,0.0000000000000000000000000000000000000000000886742327292813,11.1204858369924,11.0071013470659,9.59876373193998,10.3194756010093,10.1294047327468,8.88727157803299,9.22674702145151,9.12959986833685,8.37791126871042
ENSMUSG00000030592,Ryr1,lower,-2.02323619689124,0.000000000000000000000000000000000000000000114447607534952,7.28005823051115,9.88884794864267,13.195174081591,6.29487490577311,8.4364348937428,12.7021512112239,4.47063781727132,6.57708583938148,11.623329462655
ENSMUSG00000039081,Zfp503,higher,1.54310637684566,0.000000000000000000000000000000000000000000130735156836023,7.30673406947861,7.99775302418983,8.78717360169391,8.13230228117089,9.51899618252551,9.51989090548508,8.70662399701646,9.86452227061718,10.0617187721995
ENSMUSG00000001864,Aif1l,lower,-1.06871804317959,0.000000000000000000000000000000000000000000291687020315765,10.1800103714597,10.4750591431753,12.0819784855599,9.81515669804184,10.0275093230166,11.9179759172897,8.97392775185006,8.89354408275039,11.1611722668283
ENSMUSG00000022996,Wnt10b,higher,1.2290349783479,0.000000000000000000000000000000000000000000363555121689332,9.10821402461949,9.42729842406191,9.36182655091706,9.87412922115453,10.3140329565823,9.9540287579258,10.6037495443725,10.9890459753643,10.2183815462841
ENSMUSG00000030465,Psd3,lower,-1.57537437284606,0.00000000000000000000000000000000000000000036608328829174,9.07477819272343,10.2202794980645,10.1676906133427,7.99298827599546,8.8617012415875,9.48049562289561,6.68611733128592,7.74847963833424,8.70262561539352
ENSMUSG00000042834,Nrep,higher,2.88054951719434,0.000000000000000000000000000000000000000000590344635833467,5.58538588876193,6.86276393321814,9.40947735656278,8.01192953177978,9.86545422258685,11.333615656422,8.54661680626884,10.3088763249297,11.8694304125384
ENSMUSG00000031284,Pak3,higher,1.33024232896753,0.000000000000000000000000000000000000000000652249752850733,7.66661496067116,8.62464249267739,9.37900298763605,9.29698621630418,10.1364854450998,9.97313425114411,10.0249830530708,10.6465685880143,10.6543609903776
ENSMUSG00000036053,Fmnl2,higher,1.16380388531915,0.0000000000000000000000000000000000000000007688498438213,9.83396589547704,9.51001627078528,9.39392094100428,10.1071993590484,10.5801772462151,10.0001180981204,10.5106845863733,10.9301593620051,10.7796659151189
ENSMUSG00000061859,Patj,lower,-2.38040399476344,0.000000000000000000000000000000000000000000878610254159299,8.49137045994631,9.23129611192698,10.4740964564396,7.21853475383065,7.71788202008576,9.35549172708898,5.81729588216764,6.37143505715416,7.90204242399476
ENSMUSG00000034165,Ccnd3,lower,-1.19736682545762,0.00000000000000000000000000000000000000000110565835124308,9.71036778313489,10.5117650405072,11.5320002424969,9.38843891310437,9.50529018195066,10.9385163212588,9.34499149400288,9.19144273422528,10.1927413355098
ENSMUSG00000014846,Tppp3,lower,-1.61770390359054,0.00000000000000000000000000000000000000000122494775694005,9.15911539997391,10.4280423146528,9.52407965314496,7.95345961798675,9.20015858937162,8.47610152096003,7.32060605332951,8.25212671689337,6.89659286352019
ENSMUSG00000004885,Crabp2,higher,1.16736386448422,0.00000000000000000000000000000000000000000129960096524146,7.60372538927357,9.27988467823818,10.3660637529949,9.07443255584838,10.7482193851791,11.1345126033004,9.18521801048955,10.6881231292474,11.2344938121642
ENSMUSG00000038248,Sobp,higher,2.33331466208203,0.00000000000000000000000000000000000000000131455164596963,5.43943880782794,6.61431100666969,7.68742279732953,6.50961474862187,8.61333468664339,9.11043896626191,7.53977258843246,9.71099950594899,9.92901012626568
ENSMUSG00000045954,Cavin2,lower,-1.21105230454391,0.00000000000000000000000000000000000000000170465704907107,8.72036494182586,10.5932951255566,10.5155841393141,8.8928196793121,9.53949591967591,9.81210149208543,9.16042712667247,9.11490244407898,9.47468709599051
ENSMUSG00000055489,Ano5,lower,-3.31295747915373,0.0000000000000000000000000000000000000000017063676067485,9.13926552568618,11.1983447151144,11.5566084011951,7.15384749278669,9.14983134456003,10.122170833224,3.70082047287554,5.77467919674035,7.80254456367063
ENSMUSG00000052942,Glis3,higher,1.3666296727134,0.0000000000000000000000000000000000000000017063676067485,9.15877499624786,8.19961066525835,8.21767255906468,9.02299993745181,8.65397063280467,9.06632112498621,9.81478033106893,9.67469486035693,10.2343972563947
ENSMUSG00000026414,Tnnt2,lower,-1.57162197732549,0.00000000000000000000000000000000000000000201610501203715,11.7071794613197,11.0904769192688,14.0638635146993,11.1228647510849,10.4069387613488,13.6750089018116,10.2699715171798,9.67279065606448,12.5996921144979
ENSMUSG00000057378,Ryr3,higher,1.56904587795998,0.00000000000000000000000000000000000000000233066703228469,5.8766650398629,7.73178789735119,9.71827962174882,7.60266583003064,9.42151228206434,10.6229534769585,8.28207493138403,9.72000536327568,10.8850263793592
ENSMUSG00000040181,Fmo1,higher,1.63907574719048,0.00000000000000000000000000000000000000000337940786337538,4.92848475059983,8.88766918668576,7.51599646586389,6.51791152854189,9.48185949411679,9.29199177457863,6.78653531452646,10.4049083485571,10.273724710776
ENSMUSG00000044337,Ackr3,lower,-1.66032293701916,0.0000000000000000000000000000000000000000034406496926632,10.6905329317593,10.3233565825602,9.56315371108204,9.50807779003709,9.46409404257518,8.63979658208856,8.23701099069341,8.04212416240942,6.48866283379463
ENSMUSG00000071856,Mcc,higher,1.47511491952563,0.00000000000000000000000000000000000000000452567716222751,7.75288283308117,7.85148612261016,7.79165773941653,8.77940833510571,9.08917548472008,8.60507077702999,9.20425843903865,9.65296643980276,9.39172632651166
ENSMUSG00000025185,Loxl4,higher,1.49841254192262,0.00000000000000000000000000000000000000000521430588520414,8.23747804049188,8.1092196172727,7.29837823006209,9.60706305416161,9.31956382465689,8.17083084800313,10.3392686804687,9.94555885610554,9.19630085169823
ENSMUSG00000000567,Sox9,lower,-1.22961505542697,0.00000000000000000000000000000000000000000595823255937498,11.1927587849116,10.7032324846901,9.99512919464828,10.1704345977204,9.75445767163728,9.23591430986117,8.98706415334192,8.95787515037725,8.61631295351508
ENSMUSG00000079018,Ly6c1,lower,-1.63491093028004,0.00000000000000000000000000000000000000000728569925532743,6.9502293531653,9.62952811335967,10.7521112306418,6.47145095258151,8.68171700625848,9.80072658552874,6.03667292445412,7.9835088527807,7.09192412149369
ENSMUSG00000102692,Dchs2,higher,2.89133825012724,0.00000000000000000000000000000000000000000830981811854045,3.81534830033486,5.32464589777393,7.80101100539883,6.13913776460419,7.6151534334717,9.55242143592638,8.3074607794202,9.15980820554226,10.7950024175807
ENSMUSG00000079685,Ulbp1,lower,-1.09811238458824,0.000000000000000000000000000000000000000010177042054771,11.5001975263908,10.8093320149275,9.368780432139,10.8657461391295,9.99869512687278,8.76632082312755,10.2250150000512,9.4008301184971,8.35892293649414
ENSMUSG00000021338,Carmil1,higher,1.16675076245889,0.0000000000000000000000000000000000000000135034543568405,8.89645147277025,8.72339744231541,8.81113459929177,9.5016856289143,9.75859139753249,9.55570442061323,9.75531959847846,10.1372470561839,9.99415029611161
